sorteo,modo,fecha,aciertos,premio_total,ganadores,premio_por_ganador
2418,baloto,24/07/2024,4+SB,$7.508.750,1,$7.508.750
2418,baloto,24/07/2024,4,$8.212.800,12,$684.40
2418,baloto,24/07/2024,3+SB,$7.117.500,50,$142.35
2418,baloto,24/07/2024,3,$23.232.800,904,$25.70
2418,baloto,24/07/2024,2+SB,$18.560.000,928,$20.00
2418,baloto,24/07/2024,0+SB,$103.147.200,18.096,$5.70
2417,baloto,20/07/2024,5+SB,$0,0,$0
2417,baloto,20/07/2024,5,$0,0,$0
2417,baloto,20/07/2024,4+SB,$7.363.200,4,$1.840.800
2417,baloto,20/07/2024,4,$8.052.750,27,$298.25
2417,baloto,20/07/2024,3+SB,$6.981.200,124,$56.30
2417,baloto,20/07/2024,3,$22.810.100,1.486,$15.35
2417,baloto,20/07/2024,2+SB,$18.172.000,1.652,$11.00
2417,baloto,20/07/2024,0+SB,$110.967.600,19.468,$5.70
2416,baloto,17/07/2024,5+SB,$0,0,$0
2416,baloto,17/07/2024,5,$0,0,$0
2416,baloto,17/07/2024,4+SB,$7.196.750,5,$1.439.350
2416,baloto,17/07/2024,4,$7.871.400,36,$218.65
2416,baloto,17/07/2024,3+SB,$6.819.800,122,$55.90
2416,baloto,17/07/2024,3,$22.278.000,1.896,$11.75
2416,baloto,17/07/2024,2+SB,$17.819.100,1.523,$11.70
2416,baloto,17/07/2024,0+SB,$97.173.600,17.048,$5.70
2415,baloto,13/07/2024,5+SB,$0,0,$0
2415,baloto,13/07/2024,5,$0,0,$0
2415,baloto,13/07/2024,4+SB,$8.761.600,8,$1.095.200
2415,baloto,13/07/2024,4,$9.582.400,106,$90.40
2415,baloto,13/07/2024,3+SB,$8.305.500,226,$36.75
2415,baloto,13/07/2024,3,$27.141.600,3.156,$8.60
2415,baloto,13/07/2024,2+SB,$21.645.600,2.488,$8.70
2415,baloto,13/07/2024,0+SB,$129.925.800,22.794,$5.70
2414,baloto,10/07/2024,5+SB,$0,0,$0
2414,baloto,10/07/2024,5,$0,0,$0
2414,baloto,10/07/2024,4+SB,$6.911.000,5,$1.382.200
2414,baloto,10/07/2024,4,$7.559.400,43,$175.80
2414,baloto,10/07/2024,3+SB,$6.554.000,145,$45.20
2414,baloto,10/07/2024,3,$21.417.900,1.974,$10.85
2414,baloto,10/07/2024,2+SB,$17.040.000,1.704,$10.00
2414,baloto,10/07/2024,0+SB,$103.449.300,18.149,$5.70
2413,baloto,06/07/2024,5+SB,$0,0,$0
2413,baloto,06/07/2024,5,$40.899.000,1,$40.899.000
2413,baloto,06/07/2024,4+SB,$8.197.000,5,$1.639.400
2413,baloto,06/07/2024,4,$8.964.000,60,$149.40
2413,baloto,06/07/2024,3+SB,$7.770.300,118,$65.85
2413,baloto,06/07/2024,3,$25.403.950,2.299,$11.05
2413,baloto,06/07/2024,2+SB,$20.248.800,1.298,$15.60
2413,baloto,06/07/2024,0+SB,$88.743.300,15.569,$5.70
2412,baloto,03/07/2024,5+SB,$0,0,$0
2412,baloto,03/07/2024,5,$0,0,$0
2412,baloto,03/07/2024,4+SB,$6.801.450,3,$2.267.150
2412,baloto,03/07/2024,4,$7.437.850,79,$94.15
2412,baloto,03/07/2024,3+SB,$6.448.000,124,$52.00
2412,baloto,03/07/2024,3,$21.071.400,2.436,$8.65
2412,baloto,03/07/2024,2+SB,$16.828.350,1.457,$11.55
2412,baloto,03/07/2024,0+SB,$75.359.700,13.221,$5.70
2411,baloto,29/06/2024,5+SB,$0,0,$0
2411,baloto,29/06/2024,5,$41.379.450,1,$41.379.450
2411,baloto,29/06/2024,4+SB,$8.293.200,2,$4.146.600
2411,baloto,29/06/2024,4,$9.071.250,75,$120.95
2411,baloto,29/06/2024,3+SB,$7.861.700,154,$51.05
2411,baloto,29/06/2024,3,$25.636.800,2.616,$9.80
2411,baloto,29/06/2024,2+SB,$20.522.550,1.927,$10.65
2411,baloto,29/06/2024,0+SB,$109.069.500,19.135,$5.70
2410,baloto,26/06/2024,5+SB,$0,0,$0
2410,baloto,26/06/2024,5,$0,0,$0
2410,baloto,26/06/2024,4+SB,$6.668.000,4,$1.667.000
2410,baloto,26/06/2024,4,$7.292.750,31,$235.25
2410,baloto,26/06/2024,3+SB,$6.320.750,131,$48.25
2410,baloto,26/06/2024,3,$20.650.200,1.524,$13.55
2410,baloto,26/06/2024,2+SB,$16.510.750,1.565,$10.55
2410,baloto,26/06/2024,0+SB,$106.772.400,18.732,$5.70
2409,baloto,22/06/2024,5+SB,$0,0,$0
2409,baloto,22/06/2024,5,$0,0,$0
2409,baloto,22/06/2024,4+SB,$7.493.850,9,$832.65
2409,baloto,22/06/2024,4,$8.198.250,85,$96.45
2409,baloto,22/06/2024,3+SB,$7.107.000,206,$34.50
2409,baloto,22/06/2024,3,$23.248.500,2.818,$8.25
2409,baloto,22/06/2024,2+SB,$18.497.600,2.102,$8.80
2409,baloto,22/06/2024,0+SB,$106.869.300,18.749,$5.70
2408,baloto,19/06/2024,5+SB,$0,0,$0
2408,baloto,19/06/2024,5,$0,0,$0
2408,baloto,19/06/2024,4+SB,$6.410.400,4,$1.602.600
2408,baloto,19/06/2024,4,$7.010.500,70,$100.15
2408,baloto,19/06/2024,3+SB,$6.076.200,156,$38.95
2408,baloto,19/06/2024,3,$19.817.600,2.252,$8.80
2408,baloto,19/06/2024,2+SB,$15.863.200,2.008,$7.90
2408,baloto,19/06/2024,0+SB,$98.587.200,17.296,$5.70
2407,baloto,15/06/2024,5+SB,$0,0,$0
2407,baloto,15/06/2024,5,$0,0,$0
2407,baloto,15/06/2024,4+SB,$7.507.500,5,$1.501.500
2407,baloto,15/06/2024,4,$8.211.600,18,$456.20
2407,baloto,15/06/2024,3+SB,$7.115.500,107,$66.50
2407,baloto,15/06/2024,3,$23.199.300,1.341,$17.30
2407,baloto,15/06/2024,2+SB,$18.575.000,1.486,$12.50
2407,baloto,15/06/2024,0+SB,$113.316.000,19.88,$5.70
2406,baloto,12/06/2024,5+SB,$0,0,$0
2406,baloto,12/06/2024,5,$0,0,$0
2406,baloto,12/06/2024,4+SB,$6.342.100,2,$3.171.050
2406,baloto,12/06/2024,4,$6.936.000,34,$204.00
2406,baloto,12/06/2024,3+SB,$6.012.000,80,$75.15
2406,baloto,12/06/2024,3,$19.593.200,1.606,$12.20
2406,baloto,12/06/2024,2+SB,$15.663.800,1.084,$14.45
2406,baloto,12/06/2024,0+SB,$71.215.800,12.494,$5.70
2405,baloto,08/06/2024,5+SB,$0,0,$0
2405,baloto,08/06/2024,5,$0,0,$0
2405,baloto,08/06/2024,4+SB,$7.666.800,6,$1.277.800
2405,baloto,08/06/2024,4,$8.384.700,57,$147.10
2405,baloto,08/06/2024,3+SB,$7.269.300,197,$36.90
2405,baloto,08/06/2024,3,$23.701.600,2.279,$10.40
2405,baloto,08/06/2024,2+SB,$18.960.800,2.768,$6.85
2405,baloto,08/06/2024,0+SB,$148.479.300,26.049,$5.70
2404,baloto,05/06/2024,5+SB,$0,0,$0
2404,baloto,05/06/2024,5,$0,0,$0
2404,baloto,05/06/2024,4+SB,$6.147.200,8,$768.40
2404,baloto,05/06/2024,4,$6.723.350,47,$143.05
2404,baloto,05/06/2024,3+SB,$5.829.600,112,$52.05
2404,baloto,05/06/2024,3,$19.040.400,1.763,$10.80
2404,baloto,05/06/2024,2+SB,$15.223.950,1.611,$9.45
2404,baloto,05/06/2024,0+SB,$90.709.800,15.914,$5.70
2403,baloto,01/06/2024,5+SB,$0,0,$0
2403,baloto,01/06/2024,5,$0,0,$0
2403,baloto,01/06/2024,4+SB,$8.130.750,5,$1.626.150
2403,baloto,01/06/2024,4,$8.893.900,62,$143.45
2403,baloto,01/06/2024,3+SB,$7.711.200,204,$37.80
2403,baloto,01/06/2024,3,$25.109.100,2.426,$10.35
2403,baloto,01/06/2024,2+SB,$20.107.500,2.298,$8.75
2403,baloto,01/06/2024,0+SB,$127.383.600,22.348,$5.70
2402,baloto,29/05/2024,5+SB,$0,0,$0
2402,baloto,29/05/2024,5,$31.263.400,1,$31.263.400
2402,baloto,29/05/2024,4+SB,$6.265.700,7,$895.10
2402,baloto,29/05/2024,4,$6.855.250,85,$80.65
2402,baloto,29/05/2024,3+SB,$5.940.000,200,$29.70
2402,baloto,29/05/2024,3,$19.353.600,3.024,$6.40
2402,baloto,29/05/2024,2+SB,$15.472.550,1.853,$8.35
2402,baloto,29/05/2024,0+SB,$78.865.200,13.836,$5.70
2401,baloto,25/05/2024,5+SB,$0,0,$0
2401,baloto,25/05/2024,5,$0,0,$0
2401,baloto,25/05/2024,4+SB,$7.283.250,3,$2.427.750
2401,baloto,25/05/2024,4,$7.966.000,35,$227.60
2401,baloto,25/05/2024,3+SB,$6.902.400,96,$71.90
2401,baloto,25/05/2024,3,$22.533.600,1.832,$12.30
2401,baloto,25/05/2024,2+SB,$17.965.350,1.443,$12.45
2401,baloto,25/05/2024,0+SB,$92.932.800,16.304,$5.70
2400,baloto,22/05/2024,5+SB,$0,0,$0
2400,baloto,22/05/2024,5,$29.992.550,1,$29.992.550
2400,baloto,22/05/2024,4+SB,$6.011.100,9,$667.90
2400,baloto,22/05/2024,4,$6.577.200,108,$60.90
2400,baloto,22/05/2024,3+SB,$5.700.450,183,$31.15
2400,baloto,22/05/2024,3,$18.525.200,3.194,$5.80
2400,baloto,22/05/2024,2+SB,$14.876.400,1.771,$8.40
2400,baloto,22/05/2024,0+SB,$77.502.900,13.597,$5.70
2399,baloto,18/05/2024,5+SB,$0,0,$0
2399,baloto,18/05/2024,5,$0,0,$0
2399,baloto,18/05/2024,4+SB,$7.691.300,2,$3.845.650
2399,baloto,18/05/2024,4,$8.413.200,76,$110.70
2399,baloto,18/05/2024,3+SB,$7.289.800,164,$44.45
2399,baloto,18/05/2024,3,$23.736.000,2.58,$9.20
2399,baloto,18/05/2024,2+SB,$19.035.900,1.627,$11.70
2399,baloto,18/05/2024,0+SB,$93.947.400,16.482,$5.70
2398,baloto,15/05/2024,5+SB,$0,0,$0
2398,baloto,15/05/2024,5,$0,0,$0
2398,baloto,15/05/2024,4+SB,$5.943.200,2,$2.971.600
2398,baloto,15/05/2024,4,$6.500.550,41,$158.55
2398,baloto,15/05/2024,3+SB,$5.635.300,94,$59.95
2398,baloto,15/05/2024,3,$18.409.750,1.745,$10.55
2398,baloto,15/05/2024,2+SB,$14.658.400,1.168,$12.55
2398,baloto,15/05/2024,0+SB,$66.644.400,11.692,$5.70
2397,baloto,11/05/2024,5+SB,$0,0,$0
2397,baloto,11/05/2024,5,$0,0,$0
2397,baloto,11/05/2024,4+SB,$7.589.150,1,$7.589.150
2397,baloto,11/05/2024,4,$8.299.800,58,$143.10
2397,baloto,11/05/2024,3+SB,$7.195.150,151,$47.65
2397,baloto,11/05/2024,3,$23.517.400,1.993,$11.80
2397,baloto,11/05/2024,2+SB,$18.702.600,2.044,$9.15
2397,baloto,11/05/2024,0+SB,$119.489.100,20.963,$5.70
2396,baloto,08/05/2024,5+SB,$0,0,$0
2396,baloto,08/05/2024,5,$0,0,$0
2396,baloto,08/05/2024,4+SB,$6.087.750,3,$2.029.250
2396,baloto,08/05/2024,4,$6.658.200,81,$82.20
2396,baloto,08/05/2024,3+SB,$5.768.000,140,$41.20
2396,baloto,08/05/2024,3,$18.816.450,2.397,$7.85
2396,baloto,08/05/2024,2+SB,$15.068.200,1.603,$9.40
2396,baloto,08/05/2024,0+SB,$86.577.300,15.189,$5.70
2395,baloto,04/05/2024,5+SB,$0,0,$0
2395,baloto,04/05/2024,5,$0,0,$0
2395,baloto,04/05/2024,4+SB,$7.571.200,1,$7.571.200
2395,baloto,04/05/2024,4,$8.281.000,65,$127.40
2395,baloto,04/05/2024,3+SB,$7.174.400,128,$56.05
2395,baloto,04/05/2024,3,$23.443.700,2.191,$10.70
2395,baloto,04/05/2024,2+SB,$18.711.000,1.62,$11.55
2395,baloto,04/05/2024,0+SB,$100.194.600,17.578,$5.70
2394,baloto,01/05/2024,5+SB,$0,0,$0
2394,baloto,01/05/2024,5,$0,0,$0
2394,baloto,01/05/2024,4+SB,$4.393.200,4,$1.098.300
2394,baloto,01/05/2024,4,$4.804.800,42,$114.40
2394,baloto,01/05/2024,3+SB,$4.164.000,120,$34.70
2394,baloto,01/05/2024,3,$13.590.000,1.51,$9.00
2394,baloto,01/05/2024,2+SB,$10.854.000,1.206,$9.00
2394,baloto,01/05/2024,0+SB,$65.829.300,11.549,$5.70
2393,baloto,27/04/2024,5+SB,$0,0,$0
2393,baloto,27/04/2024,5,$35.447.850,1,$35.447.850
2393,baloto,27/04/2024,4+SB,$7.104.300,7,$1.014.900
2393,baloto,27/04/2024,4,$7.770.600,108,$71.95
2393,baloto,27/04/2024,3+SB,$6.730.000,200,$33.65
2393,baloto,27/04/2024,3,$21.963.500,3.379,$6.50
2393,baloto,27/04/2024,2+SB,$17.605.500,2.134,$8.25
2393,baloto,27/04/2024,0+SB,$91.296.900,16.017,$5.70
2392,baloto,24/04/2024,5+SB,$0,0,$0
2392,baloto,24/04/2024,5,$0,0,$0
2392,baloto,24/04/2024,4+SB,$5.898.500,5,$1.179.700
2392,baloto,24/04/2024,4,$6.450.750,47,$137.25
2392,baloto,24/04/2024,3+SB,$5.593.000,170,$32.90
2392,baloto,24/04/2024,3,$18.235.250,1.745,$10.45
2392,baloto,24/04/2024,2+SB,$14.542.550,1.507,$9.65
2392,baloto,24/04/2024,0+SB,$92.955.600,16.308,$5.70
2391,baloto,20/04/2024,5+SB,$0,0,$0
2391,baloto,20/04/2024,5,$35.150.600,1,$35.150.600
2391,baloto,20/04/2024,4+SB,$7.044.750,5,$1.408.950
2391,baloto,20/04/2024,4,$7.705.600,56,$137.60
2391,baloto,20/04/2024,3+SB,$6.675.900,102,$65.45
2391,baloto,20/04/2024,3,$21.829.350,1.623,$13.45
2391,baloto,20/04/2024,2+SB,$17.374.000,1.46,$11.90
2391,baloto,20/04/2024,0+SB,$91.359.600,16.028,$5.70
2390,baloto,17/04/2024,5+SB,$0,0,$0
2390,baloto,17/04/2024,5,$0,0,$0
2390,baloto,17/04/2024,4+SB,$0,0,$0
2390,baloto,17/04/2024,4,$6.537.600,24,$272.40
2390,baloto,17/04/2024,3+SB,$5.665.800,71,$79.80
2390,baloto,17/04/2024,3,$18.487.500,986,$18.75
2390,baloto,17/04/2024,2+SB,$14.769.600,1.086,$13.60
2390,baloto,17/04/2024,0+SB,$78.768.300,13.819,$5.70
2389,baloto,13/04/2024,5+SB,$0,0,$0
2389,baloto,13/04/2024,5,$0,0,$0
2389,baloto,13/04/2024,4+SB,$7.181.000,4,$1.795.250
2389,baloto,13/04/2024,4,$7.853.700,47,$167.10
2389,baloto,13/04/2024,3+SB,$6.807.600,122,$55.80
2389,baloto,13/04/2024,3,$22.207.500,2.115,$10.50
2389,baloto,13/04/2024,2+SB,$17.743.000,1.613,$11.00
2389,baloto,13/04/2024,0+SB,$101.642.400,17.832,$5.70
2388,baloto,10/04/2024,5+SB,$0,0,$0
2388,baloto,10/04/2024,5,$0,0,$0
2388,baloto,10/04/2024,4+SB,$6.209.700,2,$3.104.850
2388,baloto,10/04/2024,4,$6.791.400,66,$102.90
2388,baloto,10/04/2024,3+SB,$5.884.550,119,$49.45
2388,baloto,10/04/2024,3,$19.256.000,2.407,$8.00
2388,baloto,10/04/2024,2+SB,$15.375.900,1.437,$10.70
2388,baloto,10/04/2024,0+SB,$69.711.000,12.23,$5.70
2387,baloto,06/04/2024,5+SB,$0,0,$0
2387,baloto,06/04/2024,5,$0,0,$0
2387,baloto,06/04/2024,4+SB,$7.187.250,3,$2.395.750
2387,baloto,06/04/2024,4,$7.860.000,50,$157.20
2387,baloto,06/04/2024,3+SB,$6.815.250,117,$58.25
2387,baloto,06/04/2024,3,$22.207.750,2.105,$10.55
2387,baloto,06/04/2024,2+SB,$17.738.250,1.765,$10.05
2387,baloto,06/04/2024,0+SB,$112.723.200,19.776,$5.70
2386,baloto,03/04/2024,5+SB,$0,0,$0
2386,baloto,03/04/2024,5,$0,0,$0
2386,baloto,03/04/2024,4+SB,$6.051.600,6,$1.008.600
2386,baloto,03/04/2024,4,$6.618.500,31,$213.50
2386,baloto,03/04/2024,3+SB,$5.737.550,97,$59.15
2386,baloto,03/04/2024,3,$18.733.500,1.629,$11.50
2386,baloto,03/04/2024,2+SB,$14.927.600,1.114,$13.40
2386,baloto,03/04/2024,0+SB,$80.381.400,14.102,$5.70
2385,baloto,30/03/2024,5+SB,$0,0,$0
2385,baloto,30/03/2024,5,$0,0,$0
2385,baloto,30/03/2024,4+SB,$5.446.600,2,$2.723.300
2385,baloto,30/03/2024,4,$5.957.550,27,$220.65
2385,baloto,30/03/2024,3+SB,$5.164.500,110,$46.95
2385,baloto,30/03/2024,3,$16.827.000,1.58,$10.65
2385,baloto,30/03/2024,2+SB,$13.437.900,1.422,$9.45
2385,baloto,30/03/2024,0+SB,$84.360.000,14.8,$5.70
2384,baloto,27/03/2024,5+SB,$0,0,$0
2384,baloto,27/03/2024,5,$0,0,$0
2384,baloto,27/03/2024,4+SB,$5.808.000,5,$1.161.600
2384,baloto,27/03/2024,4,$6.352.500,55,$115.50
2384,baloto,27/03/2024,3+SB,$5.502.400,152,$36.20
2384,baloto,27/03/2024,3,$17.942.400,2.016,$8.90
2384,baloto,27/03/2024,2+SB,$14.359.000,1.73,$8.30
2384,baloto,27/03/2024,0+SB,$81.339.000,14.27,$5.70
2383,baloto,23/03/2024,5+SB,$0,0,$0
2383,baloto,23/03/2024,5,$0,0,$0
2383,baloto,23/03/2024,4+SB,$6.801.600,2,$3.400.800
2383,baloto,23/03/2024,4,$7.438.500,57,$130.50
2383,baloto,23/03/2024,3+SB,$6.446.400,158,$40.80
2383,baloto,23/03/2024,3,$21.074.800,1.786,$11.80
2383,baloto,23/03/2024,2+SB,$16.766.550,1.961,$8.55
2383,baloto,23/03/2024,0+SB,$129.236.100,22.673,$5.70
2382,baloto,20/03/2024,5+SB,$0,0,$0
2382,baloto,20/03/2024,5,$0,0,$0
2382,baloto,20/03/2024,4+SB,$5.379.000,4,$1.344.750
2382,baloto,20/03/2024,4,$5.885.550,319,$18.45
2382,baloto,20/03/2024,3+SB,$5.101.300,139,$36.70
2382,baloto,20/03/2024,3,$16.619.200,1.598,$10.40
2382,baloto,20/03/2024,2+SB,$13.294.800,1.231,$10.80
2382,baloto,20/03/2024,0+SB,$81.595.500,14.315,$5.70
2381,baloto,16/03/2024,5+SB,$0,0,$0
2381,baloto,16/03/2024,5,$0,0,$0
2381,baloto,16/03/2024,4+SB,$6.820.500,3,$2.273.500
2381,baloto,16/03/2024,4,$7.460.500,43,$173.50
2381,baloto,16/03/2024,3+SB,$6.466.200,156,$41.45
2381,baloto,16/03/2024,3,$21.070.000,1.96,$10.75
2381,baloto,16/03/2024,2+SB,$16.877.700,1.974,$8.55
2381,baloto,16/03/2024,0+SB,$108.203.100,18.983,$5.70
2380,baloto,13/03/2024,5+SB,$0,0,$0
2380,baloto,13/03/2024,5,$0,0,$0
2380,baloto,13/03/2024,4+SB,$5.510.000,1,$5.510.000
2380,baloto,13/03/2024,4,$6.027.300,37,$162.90
2380,baloto,13/03/2024,3+SB,$5.223.400,98,$53.30
2380,baloto,13/03/2024,3,$17.064.850,1.633,$10.45
2380,baloto,13/03/2024,2+SB,$13.641.600,1.344,$10.15
2380,baloto,13/03/2024,0+SB,$78.340.800,13.744,$5.70
2379,baloto,09/03/2024,5+SB,$0,0,$0
2379,baloto,09/03/2024,5,$31.809.800,1,$31.809.800
2379,baloto,09/03/2024,4+SB,$6.375.250,1,$6.375.250
2379,baloto,09/03/2024,4,$6.972.000,42,$166.00
2379,baloto,09/03/2024,3+SB,$6.043.250,115,$52.55
2379,baloto,09/03/2024,3,$19.741.500,1.845,$10.70
2379,baloto,09/03/2024,2+SB,$15.724.200,1.436,$10.95
2379,baloto,09/03/2024,0+SB,$78.152.700,13.711,$5.70
2378,baloto,06/03/2024,5+SB,$14.600.000.000,1,$14.600.000.000
2378,baloto,06/03/2024,5,$0,0,$0
2378,baloto,06/03/2024,4+SB,$6.639.300,1,$6.639.300
2378,baloto,06/03/2024,4,$7.262.200,44,$165.05
2378,baloto,06/03/2024,3+SB,$6.292.800,92,$68.40
2378,baloto,06/03/2024,3,$20.554.950,1.651,$12.45
2378,baloto,06/03/2024,2+SB,$16.422.400,1.283,$12.80
2378,baloto,06/03/2024,0+SB,$80.079.300,14.049,$5.70
2377,baloto,02/03/2024,5+SB,$0,0,$0
2377,baloto,02/03/2024,5,$0,0,$0
2377,baloto,02/03/2024,4+SB,$8.276.200,2,$4.138.100
2377,baloto,02/03/2024,4,$9.052.000,62,$146.00
2377,baloto,02/03/2024,3+SB,$7.842.450,147,$53.35
2377,baloto,02/03/2024,3,$25.619.000,2.329,$11.00
2377,baloto,02/03/2024,2+SB,$20.475.600,1.812,$11.30
2377,baloto,02/03/2024,0+SB,$110.927.700,19.461,$5.70
2376,baloto,28/02/2024,5+SB,$0,0,$0
2376,baloto,28/02/2024,5,$0,0,$0
2376,baloto,28/02/2024,4+SB,$6.358.250,5,$1.271.650
2376,baloto,28/02/2024,4,$6.953.650,47,$147.95
2376,baloto,28/02/2024,3+SB,$6.029.400,156,$38.65
2376,baloto,28/02/2024,3,$19.693.000,1.676,$11.75
2376,baloto,28/02/2024,2+SB,$15.674.850,2.049,$7.65
2376,baloto,28/02/2024,0+SB,$121.164.900,21.257,$5.70
2375,baloto,24/02/2024,5+SB,$0,0,$0
2375,baloto,24/02/2024,5,$37.448.650,1,$37.448.650
2375,baloto,24/02/2024,4+SB,$7.505.350,1,$7.505.350
2375,baloto,24/02/2024,4,$8.209.600,56,$146.60
2375,baloto,24/02/2024,3+SB,$7.116.600,116,$61.35
2375,baloto,24/02/2024,3,$23.212.500,1.857,$12.50
2375,baloto,24/02/2024,2+SB,$18.522.000,1.47,$12.60
2375,baloto,24/02/2024,0+SB,$94.534.500,16.585,$5.70
2374,baloto,21/02/2024,5+SB,$0,0,$0
2374,baloto,21/02/2024,5,$0,0,$0
2374,baloto,21/02/2024,4+SB,$0,0,$0
2374,baloto,21/02/2024,4,$6.791.900,46,$147.65
2374,baloto,21/02/2024,3+SB,$5.890.500,153,$38.50
2374,baloto,21/02/2024,3,$19.244.800,1.984,$9.70
2374,baloto,21/02/2024,2+SB,$15.312.600,1.692,$9.05
2374,baloto,21/02/2024,0+SB,$95.577.600,16.768,$5.70
2373,baloto,17/02/2024,5+SB,$0,0,$0
2373,baloto,17/02/2024,5,$0,0,$0
2373,baloto,17/02/2024,4+SB,$7.589.550,1,$7.589.550
2373,baloto,17/02/2024,4,$8.300.600,44,$188.65
2373,baloto,17/02/2024,3+SB,$7.192.100,118,$60.95
2373,baloto,17/02/2024,3,$23.465.000,1.805,$13.00
2373,baloto,17/02/2024,2+SB,$18.726.200,1.718,$10.90
2373,baloto,17/02/2024,0+SB,$97.202.100,17.053,$5.70
2372,baloto,14/02/2024,5+SB,$0,0,$0
2372,baloto,14/02/2024,5,$31.561.350,1,$31.561.350
2372,baloto,14/02/2024,4+SB,$6.325.400,4,$1.581.350
2372,baloto,14/02/2024,4,$6.918.150,51,$135.65
2372,baloto,14/02/2024,3+SB,$5.996.250,123,$48.75
2372,baloto,14/02/2024,3,$19.536.000,2.035,$9.60
2372,baloto,14/02/2024,2+SB,$15.611.550,1.569,$9.95
2372,baloto,14/02/2024,0+SB,$81.082.500,14.225,$5.70
2371,baloto,10/02/2024,5+SB,$0,0,$0
2371,baloto,10/02/2024,5,$0,0,$0
2371,baloto,10/02/2024,4+SB,$7.443.500,2,$3.721.750
2371,baloto,10/02/2024,4,$8.142.500,50,$162.85
2371,baloto,10/02/2024,3+SB,$7.056.000,147,$48.00
2371,baloto,10/02/2024,3,$23.051.950,1.753,$13.15
2371,baloto,10/02/2024,2+SB,$18.425.800,2.036,$9.05
2371,baloto,10/02/2024,0+SB,$138.880.500,24.365,$5.70
2370,baloto,07/02/2024,5+SB,$0,0,$0
2370,baloto,07/02/2024,5,$0,0,$0
2370,baloto,07/02/2024,4+SB,$6.303.200,1,$6.303.200
2370,baloto,07/02/2024,4,$6.895.200,51,$135.20
2370,baloto,07/02/2024,3+SB,$5.976.000,120,$49.80
2370,baloto,07/02/2024,3,$19.458.400,1.871,$10.40
2370,baloto,07/02/2024,2+SB,$15.591.600,1.464,$10.65
2370,baloto,07/02/2024,0+SB,$85.357.500,14.975,$5.70
2369,baloto,03/02/2024,5+SB,$0,0,$0
2369,baloto,03/02/2024,5,$0,0,$0
2369,baloto,03/02/2024,4+SB,$7.669.650,3,$2.556.550
2369,baloto,03/02/2024,4,$8.387.600,52,$161.30
2369,baloto,03/02/2024,3+SB,$7.272.000,90,$80.80
2369,baloto,03/02/2024,3,$23.685.450,1.761,$13.45
2369,baloto,03/02/2024,2+SB,$18.951.050,1.409,$13.45
2369,baloto,03/02/2024,0+SB,$101.123.700,17.741,$5.70
2368,baloto,31/01/2024,5+SB,$0,0,$0
2368,baloto,31/01/2024,5,$0,0,$0
2368,baloto,31/01/2024,4+SB,$6.546.000,4,$1.636.500
2368,baloto,31/01/2024,4,$7.158.750,69,$103.75
2368,baloto,31/01/2024,3+SB,$6.201.250,205,$30.25
2368,baloto,31/01/2024,3,$20.288.050,2.039,$9.95
2368,baloto,31/01/2024,2+SB,$16.179.800,1.651,$9.80
2368,baloto,31/01/2024,0+SB,$96.330.000,16.9,$5.70
2367,baloto,27/01/2024,5+SB,$0,0,$0
2367,baloto,27/01/2024,5,$0,0,$0
2367,baloto,27/01/2024,4+SB,$7.288.500,6,$1.214.750
2367,baloto,27/01/2024,4,$7.971.600,28,$284.70
2367,baloto,27/01/2024,3+SB,$6.911.600,148,$46.70
2367,baloto,27/01/2024,3,$22.538.750,1.825,$12.35
2367,baloto,27/01/2024,2+SB,$17.973.150,2.127,$8.45
2367,baloto,27/01/2024,0+SB,$135.580.200,23.786,$5.70
2366,baloto,24/01/2024,5+SB,$0,0,$0
2366,baloto,24/01/2024,5,$0,0,$0
2366,baloto,24/01/2024,4+SB,$6.000.700,1,$6.000.700
2366,baloto,24/01/2024,4,$6.563.700,33,$198.90
2366,baloto,24/01/2024,3+SB,$5.690.200,92,$61.85
2366,baloto,24/01/2024,3,$18.558.750,1.515,$12.25
2366,baloto,24/01/2024,2+SB,$14.857.100,1.471,$10.10
2366,baloto,24/01/2024,0+SB,$87.951.000,15.43,$5.70
2365,baloto,20/01/2024,5+SB,$0,0,$0
2365,baloto,20/01/2024,5,$0,0,$0
2365,baloto,20/01/2024,4+SB,$7.197.000,4,$1.799.250
2365,baloto,20/01/2024,4,$7.872.150,39,$201.85
2365,baloto,20/01/2024,3+SB,$6.819.900,127,$53.70
2365,baloto,20/01/2024,3,$22.289.400,1.827,$12.20
2365,baloto,20/01/2024,2+SB,$17.822.700,1.722,$10.35
2365,baloto,20/01/2024,0+SB,$110.916.300,19.459,$5.70
2364,baloto,17/01/2024,5+SB,$0,0,$0
2364,baloto,17/01/2024,5,$0,0,$0
2364,baloto,17/01/2024,4+SB,$6.116.700,2,$3.058.350
2364,baloto,17/01/2024,4,$6.690.000,40,$167.25
2364,baloto,17/01/2024,3+SB,$5.800.000,100,$58.00
2364,baloto,17/01/2024,3,$18.904.050,1.809,$10.45
2364,baloto,17/01/2024,2+SB,$15.124.450,1.177,$12.85
2364,baloto,17/01/2024,0+SB,$76.214.700,13.371,$5.70
2363,baloto,13/01/2024,5+SB,$0,0,$0
2363,baloto,13/01/2024,5,$0,0,$0
2363,baloto,13/01/2024,4+SB,$7.145.900,2,$3.572.950
2363,baloto,13/01/2024,4,$7.815.750,51,$153.25
2363,baloto,13/01/2024,3+SB,$6.773.400,159,$42.60
